Random-Discrete.parameter, Random-Discrete.points, Random-Discrete_2.parameter, Random-Discrete_2.points
5, 8.00, 1, 18.50
5, 8.50, 1, 20.50
5, 7.00, 1, 19.00
5, 4.50, 1, 22.50
5, 7.00, 1, 20.50
5, 9.00, 1, 16.50
5, 9.00, 1, 18.00
5, 9.50, 1, 15.50
5, 8.50, 1, 17.50
5, 5.50, 1, 20.50
5, 6.00, 1, 18.00
5, 6.50, 1, 18.50
5, 9.00, 1, 18.00
5, 7.00, 1, 20.50
5, 7.00, 1, 17.50
5, 6.50, 1, 20.00
5, 7.50, 1, 21.00
5, 5.50, 1, 19.00
5, 8.50, 1, 17.50
5, 6.00, 1, 19.50
5, 3.50, 1, 23.00
5, 5.50, 1, 22.00
5, 8.00, 1, 17.00
5, 7.50, 1, 19.50
5, 5.00, 1, 23.00
5, 6.00, 1, 19.50
5, 9.00, 1, 15.00
5, 11.50, 1, 14.50
5, 6.00, 1, 21.00
5, 7.00, 1, 22.00
5, 5.00, 1, 21.50
5, 8.00, 1, 18.50
5, 5.00, 1, 20.00
5, 7.00, 1, 17.50
5, 4.50, 1, 21.00
5, 6.00, 1, 21.00
5, 9.50, 1, 20.00
5, 8.00, 1, 18.50
5, 6.00, 1, 19.50
5, 6.50, 1, 20.00
5, 8.00, 1, 17.00
5, 8.00, 1, 18.50
5, 6.00, 1, 19.50
5, 5.00, 1, 20.00
5, 7.00, 1, 19.00
5, 10.50, 1, 13.50
5, 9.00, 1, 16.50
5, 7.50, 1, 19.50
5, 10.50, 1, 15.00
5, 6.00, 1, 21.00
5, 4.50, 1, 22.50
5, 10.00, 1, 14.50
5, 9.50, 1, 14.00
5, 5.50, 1, 20.50
5, 9.50, 1, 15.50
5, 6.50, 1, 21.50
5, 7.00, 1, 20.50
5, 12.50, 1, 14.00
5, 6.00, 1, 19.50
5, 8.50, 1, 17.50
5, 6.00, 1, 19.50
5, 11.50, 1, 16.00
5, 4.00, 1, 22.00
5, 8.00, 1, 17.00
5, 8.00, 1, 15.50
5, 6.00, 1, 19.50
5, 5.50, 1, 20.50
5, 5.00, 1, 21.50
5, 6.00, 1, 22.50
5, 5.50, 1, 19.00
5, 7.50, 1, 18.00
5, 6.50, 1, 18.50
5, 8.00, 1, 18.50
5, 7.50, 1, 16.50
5, 9.00, 1, 15.00
5, 7.00, 1, 17.50
5, 7.00, 1, 17.50
5, 6.50, 1, 17.00
5, 6.50, 1, 21.50
5, 6.00, 1, 18.00
5, 8.50, 1, 16.00
5, 7.50, 1, 18.00
5, 6.50, 1, 17.00
5, 11.50, 1, 13.00
5, 8.00, 1, 17.00
6, 6.00, 1, 21.00
6, 7.50, 1, 18.00
6, 2.50, 1, 25.00
6, 4.00, 1, 25.00
6, 4.50, 1, 21.00
6, 5.00, 1, 20.00
6, 7.50, 1, 19.50
6, 7.50, 1, 19.50
6, 7.50, 1, 19.50
6, 4.50, 1, 24.00
6, 8.00, 1, 18.50
6, 7.50, 1, 22.50
6, 6.50, 1, 18.50
6, 5.50, 1, 22.00
6, 6.00, 1, 19.50
6, 5.00, 1, 21.50
6, 10.00, 1, 14.50
6, 7.00, 1, 22.00
6, 6.50, 1, 21.50
6, 8.00, 1, 18.50
6, 8.00, 1, 18.50
6, 5.00, 1, 24.50
6, 6.50, 1, 18.50
6, 6.50, 1, 18.50
6, 7.00, 1, 20.50
6, 8.50, 1, 19.00
6, 3.50, 1, 23.00
6, 6.50, 1, 21.50
6, 4.50, 1, 24.00
6, 6.50, 1, 20.00
6, 8.50, 1, 19.00
6, 6.50, 1, 20.00
6, 3.00, 1, 24.00
6, 3.00, 1, 27.00
6, 6.00, 1, 21.00
6, 5.50, 1, 22.00
6, 6.00, 1, 21.00
6, 5.00, 1, 21.50
6, 5.00, 1, 23.00
6, 7.50, 1, 16.50
6, 5.50, 1, 22.00
6, 3.50, 1, 23.00
6, 5.50, 1, 23.50
6, 6.00, 1, 19.50
6, 3.50, 1, 24.50
6, 5.00, 1, 21.50
6, 6.00, 1, 21.00
6, 9.50, 1, 17.00
6, 6.00, 1, 22.50
6, 5.00, 1, 21.50
6, 4.00, 1, 23.50
6, 6.50, 1, 21.50
6, 5.50, 1, 22.00
6, 8.50, 1, 19.00
6, 8.00, 1, 17.00
6, 4.50, 1, 24.00
6, 7.00, 1, 20.50
6, 8.00, 1, 17.00
6, 5.50, 1, 22.00
6, 4.00, 1, 22.00
6, 10.00, 1, 17.50
6, 8.50, 1, 16.00
6, 4.00, 1, 23.50
6, 6.00, 1, 22.50
6, 6.50, 1, 20.00
6, 5.00, 1, 20.00
6, 5.50, 1, 20.50
6, 4.00, 1, 23.50
6, 6.50, 1, 20.00
6, 6.00, 1, 22.50
6, 7.50, 1, 18.00
6, 6.50, 1, 18.50
6, 6.00, 1, 19.50
6, 7.00, 1, 17.50
6, 7.50, 1, 19.50
6, 5.00, 1, 21.50
6, 4.00, 1, 23.50
6, 4.50, 1, 22.50
6, 4.50, 1, 22.50
6, 6.50, 1, 20.00
6, 10.00, 1, 17.50
6, 6.00, 1, 21.00
6, 7.00, 1, 23.50
6, 5.50, 1, 22.00
6, 4.50, 1, 22.50
6, 6.50, 1, 21.50
6, 7.50, 1, 19.50
6, 5.50, 1, 23.50
6, 7.50, 1, 19.50
6, 5.50, 1, 22.00
6, 4.00, 1, 22.00
6, 7.00, 1, 20.50
6, 4.00, 1, 23.50
6, 3.00, 1, 24.00
6, 5.00, 1, 21.50
6, 5.50, 1, 22.00
6, 6.00, 1, 21.00
6, 7.50, 1, 19.50
6, 4.00, 1, 23.50
6, 7.00, 1, 20.50
7, 7.50, 1, 19.50
7, 4.00, 1, 23.50
7, 4.50, 1, 24.00
7, 7.00, 1, 22.00
7, 2.50, 1, 25.00
7, 5.00, 1, 23.00
7, 3.50, 1, 23.00
7, 3.00, 1, 25.50
7, 6.00, 1, 22.50
7, 5.50, 1, 22.00
7, 5.00, 1, 21.50
7, 6.50, 1, 21.50
7, 2.50, 1, 28.00
7, 4.50, 1, 24.00
7, 6.50, 1, 21.50
7, 5.50, 1, 23.50
7, 5.50, 1, 23.50
7, 6.50, 1, 20.00
7, 4.00, 1, 23.50
7, 7.50, 1, 19.50
7, 6.00, 1, 21.00
7, 6.00, 1, 21.00
7, 2.00, 1, 26.00
7, 5.50, 1, 22.00
7, 6.50, 1, 21.50
7, 4.50, 1, 24.00
7, 5.50, 1, 22.00
7, 7.50, 1, 21.00
7, 6.00, 1, 21.00
7, 3.00, 1, 27.00
7, 5.00, 1, 24.50
7, 8.00, 1, 21.50
7, 6.00, 1, 22.50
7, 7.00, 1, 22.00
7, 6.00, 1, 22.50
7, 7.00, 1, 20.50
7, 6.00, 1, 22.50
7, 5.50, 1, 23.50
7, 2.50, 1, 25.00
7, 6.50, 1, 23.00
7, 5.00, 1, 23.00
7, 4.50, 1, 22.50
7, 3.50, 1, 24.50
7, 5.00, 1, 23.00
7, 5.50, 1, 23.50
7, 5.00, 1, 21.50
7, 2.00, 1, 26.00
7, 3.00, 1, 25.50
7, 6.00, 1, 22.50
7, 7.50, 1, 22.50
7, 3.50, 1, 24.50
7, 7.00, 1, 20.50
7, 3.00, 1, 27.00
7, 5.00, 1, 23.00
7, 4.00, 1, 25.00
7, 4.00, 1, 25.00
7, 6.00, 1, 22.50
7, 5.00, 1, 23.00
7, 4.00, 1, 25.00
7, 0.50, 1, 29.00
7, 2.00, 1, 26.00
7, 6.50, 1, 21.50
7, 6.00, 1, 22.50
7, 3.50, 1, 24.50
7, 5.50, 1, 22.00
7, 1.50, 1, 28.50
7, 4.50, 1, 21.00
7, 4.00, 1, 23.50
7, 6.00, 1, 24.00
7, 8.00, 1, 20.00
7, 6.50, 1, 23.00
7, 2.00, 1, 26.00
7, 7.50, 1, 21.00
7, 6.00, 1, 21.00
7, 6.50, 1, 20.00
7, 4.50, 1, 22.50
7, 6.50, 1, 23.00
7, 4.50, 1, 24.00
7, 5.00, 1, 24.50
7, 4.50, 1, 24.00
7, 8.50, 1, 20.50
7, 3.00, 1, 25.50
7, 4.50, 1, 24.00
7, 8.00, 1, 21.50
7, 4.00, 1, 22.00
7, 5.00, 1, 21.50
7, 3.00, 1, 24.00
7, 5.50, 1, 22.00
7, 2.50, 1, 25.00
7, 5.50, 1, 20.50
7, 3.50, 1, 24.50
7, 4.00, 1, 25.00
7, 3.50, 1, 24.50
7, 5.00, 1, 23.00
7, 5.50, 1, 22.00
7, 4.00, 1, 23.50
7, 5.50, 1, 20.50
7, 3.50, 1, 24.50
7, 1.50, 1, 28.50
7, 3.50, 1, 24.50
8, 5.00, 1, 24.50
8, 3.50, 1, 26.00
8, 4.50, 1, 27.00
8, 6.50, 1, 23.00
8, 4.50, 1, 24.00
8, 5.00, 1, 24.50
8, 3.00, 1, 25.50
8, 6.00, 1, 22.50
8, 7.00, 1, 22.00
8, 4.50, 1, 22.50
8, 4.50, 1, 25.50
8, 4.00, 1, 25.00
8, 6.00, 1, 24.00
8, 7.00, 1, 25.00
8, 4.50, 1, 25.50
8, 5.00, 1, 23.00
8, 4.50, 1, 22.50
8, 9.00, 1, 21.00
8, 5.50, 1, 23.50
8, 2.50, 1, 26.50
8, 1.00, 1, 28.00
8, 2.50, 1, 28.00
8, 6.50, 1, 24.50
8, 2.00, 1, 27.50
8, 2.00, 1, 26.00
8, 3.50, 1, 26.00
8, 2.00, 1, 27.50
8, 5.50, 1, 23.50
8, 3.50, 1, 26.00
8, 2.00, 1, 27.50
8, 5.00, 1, 24.50
8, 4.00, 1, 23.50
8, 2.50, 1, 26.50
8, 2.50, 1, 26.50
8, 1.50, 1, 27.00
8, 2.00, 1, 26.00
8, 3.00, 1, 27.00
8, 3.00, 1, 28.50
8, 2.00, 1, 27.50
8, 3.00, 1, 25.50
8, 7.50, 1, 22.50
8, 3.50, 1, 24.50
8, 3.50, 1, 23.00
8, 1.00, 1, 28.00
8, 1.50, 1, 27.00
8, 2.00, 1, 26.00
8, 5.00, 1, 24.50
8, 5.00, 1, 23.00
8, 4.50, 1, 27.00
8, 6.00, 1, 21.00
8, 3.00, 1, 25.50
8, 0.50, 1, 29.00
8, 6.50, 1, 20.00
8, 3.00, 1, 25.50
8, 4.00, 1, 26.50
8, 3.50, 1, 24.50
8, 4.50, 1, 24.00
8, 4.50, 1, 24.00
8, 4.00, 1, 25.00
8, 3.50, 1, 27.50
8, 4.00, 1, 26.50
8, 4.50, 1, 24.00
8, 4.00, 1, 25.00
8, 1.00, 1, 28.00
8, 7.00, 1, 23.50
8, 2.50, 1, 26.50
8, 1.50, 1, 28.50
8, 4.00, 1, 25.00
8, 3.00, 1, 24.00
8, 4.50, 1, 22.50
8, 4.00, 1, 25.00
8, 4.00, 1, 25.00
8, 3.00, 1, 27.00
8, 4.00, 1, 25.00
8, 3.50, 1, 24.50
8, 4.50, 1, 24.00
8, 3.50, 1, 24.50
8, 6.00, 1, 24.00
8, 6.00, 1, 24.00
8, 2.00, 1, 26.00
8, 4.00, 1, 26.50
8, 3.50, 1, 24.50
8, 4.00, 1, 25.00
8, 4.50, 1, 25.50
8, 3.00, 1, 25.50
8, 4.50, 1, 24.00
8, 5.50, 1, 23.50
8, 4.00, 1, 25.00
8, 3.50, 1, 24.50
8, 7.50, 1, 18.00
8, 4.00, 1, 26.50
8, 4.00, 1, 25.00
8, 3.50, 1, 24.50
8, 6.00, 1, 22.50
8, 5.00, 1, 26.00
8, 2.50, 1, 28.00
8, 2.50, 1, 26.50
8, 5.00, 1, 26.00
8, 1.00, 1, 28.00
8, 3.00, 1, 24.00
9, 4.50, 1, 27.00
9, 2.00, 1, 27.50
9, 1.50, 1, 28.50
9, 2.50, 1, 26.50
9, 3.50, 1, 26.00
9, 4.50, 1, 25.50
9, 6.50, 1, 24.50
9, 4.00, 1, 26.50
9, 1.50, 1, 28.50
9, 1.50, 1, 27.00
9, 3.00, 1, 27.00
9, 2.00, 1, 29.00
9, 2.50, 1, 26.50
9, 6.00, 1, 25.50
9, 5.00, 1, 26.00
9, 3.50, 1, 26.00
9, 6.00, 1, 24.00
9, 2.50, 1, 26.50
9, 1.50, 1, 28.50
9, 0.00, 1, 30.00
9, 4.00, 1, 26.50
9, 2.50, 1, 26.50
9, 2.50, 1, 28.00
9, 1.50, 1, 27.00
9, 4.00, 1, 26.50
9, 3.00, 1, 25.50
9, 3.50, 1, 26.00
9, 2.50, 1, 26.50
9, 4.00, 1, 25.00
9, 2.50, 1, 28.00
9, 3.00, 1, 28.50
9, 3.00, 1, 28.50
9, 1.50, 1, 28.50
9, 5.00, 1, 26.00
9, 4.00, 1, 26.50
9, 2.00, 1, 26.00
9, 3.00, 1, 27.00
9, 2.00, 1, 27.50
9, 2.00, 1, 27.50
9, 3.50, 1, 27.50
9, 4.00, 1, 28.00
9, 0.00, 1, 30.00
9, 0.00, 1, 30.00
9, 2.00, 1, 26.00
9, 4.00, 1, 25.00
9, 0.50, 1, 29.00
9, 3.00, 1, 25.50
9, 1.50, 1, 28.50
9, 1.00, 1, 28.00
9, 1.00, 1, 29.50
9, 2.50, 1, 26.50
9, 2.00, 1, 26.00
9, 2.00, 1, 27.50
9, 4.00, 1, 26.50
9, 2.50, 1, 28.00
9, 2.00, 1, 27.50
9, 1.50, 1, 28.50
9, 2.00, 1, 27.50
9, 4.00, 1, 26.50
9, 4.00, 1, 26.50
9, 4.00, 1, 25.00
9, 3.00, 1, 27.00
9, 2.00, 1, 27.50
9, 4.00, 1, 26.50
9, 2.50, 1, 28.00
9, 2.00, 1, 27.50
9, 1.00, 1, 29.50
9, 4.50, 1, 25.50
9, 3.50, 1, 27.50
9, 1.50, 1, 27.00
9, 3.00, 1, 24.00
9, 2.50, 1, 26.50
9, 2.50, 1, 26.50
9, 3.00, 1, 27.00
9, 5.00, 1, 21.50
9, 2.50, 1, 28.00
9, 3.00, 1, 27.00
9, 2.00, 1, 27.50
9, 1.00, 1, 28.00
9, 3.00, 1, 27.00
9, 3.50, 1, 26.00
9, 3.50, 1, 26.00
9, 2.50, 1, 28.00
9, 4.00, 1, 26.50
9, 1.00, 1, 29.50
9, 4.50, 1, 24.00
9, 4.50, 1, 24.00
9, 2.00, 1, 27.50
9, 1.00, 1, 29.50
9, 2.00, 1, 29.00
9, 6.50, 1, 24.50
9, 2.00, 1, 27.50
9, 1.00, 1, 29.50
9, 4.00, 1, 26.50
9, 2.50, 1, 26.50
9, 2.50, 1, 26.50
9, 2.50, 1, 28.00
9, 1.50, 1, 28.50
9, 3.50, 1, 27.50
9, 6.50, 1, 26.00
10, 0.00, 1, 30.00
10, 0.00, 1, 30.00
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 3.00, 1, 28.50
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 3.00, 1, 28.50
10, 4.00, 1, 28.00
10, 3.00, 1, 28.50
10, 4.00, 1, 28.00
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 4.00, 1, 28.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 3.00, 1, 28.50
10, 0.00, 1, 30.00
10, 5.00, 1, 27.50
10, 4.00, 1, 28.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 4.00, 1, 28.00
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 0.00, 1, 30.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 3.00, 1, 28.50
10, 0.00, 1, 30.00
10, 3.00, 1, 28.50
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 3.00, 1, 28.50
10, 0.00, 1, 30.00
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 4.00, 1, 28.00
10, 3.00, 1, 28.50
10, 4.00, 1, 28.00
10, 3.00, 1, 28.50
10, 4.00, 1, 28.00
10, 4.00, 1, 28.00
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 0.00, 1, 30.00
10, 4.00, 1, 28.00
10, 4.00, 1, 28.00
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 0.00, 1, 30.00
10, 0.00, 1, 30.00
10, 4.00, 1, 28.00
10, 3.00, 1, 28.50
10, 3.00, 1, 28.50
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 1.00, 1, 29.50
10, 3.00, 1, 28.50
10, 1.00, 1, 29.50
10, 1.00, 1, 29.50
10, 4.00, 1, 28.00
10, 4.00, 1, 28.00
10, 1.00, 1, 29.50
10, 2.00, 1, 29.00
10, 4.00, 1, 28.00
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 3.00, 1, 28.50
10, 2.00, 1, 29.00
10, 2.00, 1, 29.00
10, 4.00, 1, 28.00
10, 2.00, 1, 29.00
10, 0.00, 1, 30.00
10, 1.00, 1, 29.50
0, 12.00, 2, 9.00
0, 16.00, 2, 7.00
0, 13.00, 2, 8.50
0, 16.00, 2, 7.00
0, 14.00, 2, 8.00
0, 12.00, 2, 9.00
0, 12.00, 2, 9.00
0, 15.00, 2, 7.50
0, 12.00, 2, 9.00
0, 12.00, 2, 9.00
0, 15.00, 2, 7.50
0, 16.00, 2, 7.00
0, 17.00, 2, 6.50
0, 14.00, 2, 8.00
0, 11.00, 2, 9.50
0, 11.00, 2, 9.50
0, 14.00, 2, 8.00
0, 17.00, 2, 6.50
0, 13.00, 2, 8.50
0, 15.00, 2, 7.50
0, 12.00, 2, 9.00
0, 14.00, 2, 8.00
0, 16.00, 2, 7.00
0, 15.00, 2, 7.50
0, 10.00, 2, 10.00
0, 15.00, 2, 7.50
0, 14.00, 2, 8.00
0, 13.00, 2, 8.50
0, 16.00, 2, 7.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 16.00, 2, 7.00
0, 17.00, 2, 6.50
0, 15.00, 2, 7.50
0, 16.00, 2, 7.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 12.00, 2, 9.00
0, 16.00, 2, 7.00
0, 12.00, 2, 9.00
0, 14.00, 2, 8.00
0, 16.00, 2, 7.00
0, 13.00, 2, 8.50
0, 12.00, 2, 9.00
0, 18.00, 2, 6.00
0, 15.00, 2, 7.50
0, 12.00, 2, 9.00
0, 15.00, 2, 7.50
0, 17.00, 2, 6.50
0, 12.00, 2, 9.00
0, 13.00, 2, 8.50
0, 13.00, 2, 8.50
0, 14.00, 2, 8.00
0, 15.00, 2, 7.50
0, 14.00, 2, 8.00
0, 15.00, 2, 7.50
0, 14.00, 2, 8.00
0, 16.00, 2, 7.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 13.00, 2, 8.50
0, 12.00, 2, 9.00
0, 14.00, 2, 8.00
0, 13.00, 2, 8.50
0, 14.00, 2, 8.00
0, 13.00, 2, 8.50
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 14.00, 2, 8.00
0, 15.00, 2, 7.50
0, 17.00, 2, 6.50
0, 17.00, 2, 6.50
0, 11.00, 2, 9.50
0, 15.00, 2, 7.50
0, 13.00, 2, 8.50
0, 10.00, 2, 10.00
0, 13.00, 2, 8.50
0, 12.00, 2, 9.00
0, 12.00, 2, 9.00
0, 12.00, 2, 9.00
0, 20.00, 2, 5.00
0, 12.00, 2, 9.00
0, 13.00, 2, 8.50
0, 13.00, 2, 8.50
0, 12.00, 2, 9.00
0, 13.00, 2, 8.50
0, 11.00, 2, 9.50
0, 15.00, 2, 7.50
0, 13.00, 2, 8.50
0, 13.00, 2, 8.50
0, 13.00, 2, 8.50
0, 15.00, 2, 7.50
0, 13.00, 2, 8.50
0, 12.00, 2, 9.00
0, 12.00, 2, 9.00
0, 11.00, 2, 9.50
0, 11.00, 2, 9.50
0, 12.00, 2, 9.00
1, 12.00, 2, 10.50
1, 12.00, 2, 12.00
1, 13.50, 2, 9.00
1, 14.50, 2, 10.00
1, 10.00, 2, 13.00
1, 12.50, 2, 9.50
1, 13.00, 2, 10.00
1, 11.50, 2, 11.50
1, 12.50, 2, 12.50
1, 13.50, 2, 10.50
1, 14.00, 2, 9.50
1, 13.00, 2, 10.00
1, 14.50, 2, 10.00
1, 12.50, 2, 9.50
1, 11.50, 2, 10.00
1, 9.50, 2, 12.50
1, 14.00, 2, 9.50
1, 15.50, 2, 8.00
1, 12.50, 2, 11.00
1, 13.00, 2, 10.00
1, 12.00, 2, 9.00
1, 12.50, 2, 11.00
1, 10.50, 2, 12.00
1, 12.50, 2, 9.50
1, 12.00, 2, 12.00
1, 8.00, 2, 17.00
1, 14.50, 2, 8.50
1, 11.00, 2, 11.00
1, 11.00, 2, 11.00
1, 11.50, 2, 10.00
1, 10.00, 2, 13.00
1, 15.50, 2, 8.00
1, 10.50, 2, 12.00
1, 12.50, 2, 9.50
1, 11.00, 2, 11.00
1, 13.00, 2, 10.00
1, 13.00, 2, 10.00
1, 13.00, 2, 11.50
1, 11.50, 2, 10.00
1, 10.00, 2, 11.50
1, 13.50, 2, 9.00
1, 10.50, 2, 10.50
1, 11.00, 2, 11.00
1, 11.00, 2, 9.50
1, 13.50, 2, 10.50
1, 13.50, 2, 9.00
1, 12.50, 2, 11.00
1, 10.50, 2, 12.00
1, 15.00, 2, 9.00
1, 10.50, 2, 10.50
1, 15.50, 2, 8.00
1, 14.00, 2, 9.50
1, 13.00, 2, 8.50
1, 12.50, 2, 11.00
1, 7.50, 2, 16.50
1, 9.50, 2, 12.50
1, 13.50, 2, 10.50
1, 11.50, 2, 11.50
1, 11.50, 2, 11.50
1, 10.50, 2, 12.00
1, 12.50, 2, 9.50
1, 9.00, 2, 13.50
1, 12.50, 2, 11.00
1, 13.50, 2, 10.50
1, 11.50, 2, 10.00
1, 13.00, 2, 8.50
1, 14.50, 2, 8.50
1, 15.00, 2, 7.50
1, 11.00, 2, 11.00
1, 14.50, 2, 8.50
1, 13.00, 2, 10.00
1, 15.50, 2, 8.00
1, 13.00, 2, 10.00
1, 10.00, 2, 11.50
1, 11.50, 2, 10.00
1, 12.00, 2, 10.50
1, 14.50, 2, 8.50
1, 12.50, 2, 9.50
1, 10.50, 2, 10.50
1, 13.00, 2, 11.50
1, 18.00, 2, 6.00
1, 13.00, 2, 10.00
1, 13.50, 2, 9.00
1, 13.00, 2, 10.00
1, 12.00, 2, 9.00
1, 13.50, 2, 9.00
1, 12.00, 2, 10.50
1, 13.50, 2, 9.00
1, 12.00, 2, 10.50
1, 14.50, 2, 8.50
1, 11.50, 2, 13.00
1, 13.00, 2, 11.50
1, 11.00, 2, 14.00
1, 13.00, 2, 10.00
1, 12.00, 2, 10.50
1, 15.00, 2, 7.50
1, 15.00, 2, 7.50
1, 13.50, 2, 12.00
1, 11.50, 2, 11.50
1, 12.00, 2, 10.50
2, 12.00, 2, 10.50
2, 16.50, 2, 7.50
2, 13.00, 2, 10.00
2, 11.00, 2, 14.00
2, 10.50, 2, 10.50
2, 17.00, 2, 8.00
2, 11.50, 2, 13.00
2, 14.00, 2, 9.50
2, 7.50, 2, 18.00
2, 14.00, 2, 8.00
2, 13.50, 2, 10.50
2, 8.00, 2, 15.50
2, 12.50, 2, 11.00
2, 11.00, 2, 14.00
2, 11.00, 2, 9.50
2, 10.00, 2, 13.00
2, 12.00, 2, 10.50
2, 13.00, 2, 10.00
2, 10.00, 2, 13.00
2, 11.50, 2, 11.50
2, 14.00, 2, 8.00
2, 10.50, 2, 13.50
2, 13.00, 2, 11.50
2, 10.50, 2, 12.00
2, 11.50, 2, 13.00
2, 15.00, 2, 7.50
2, 11.00, 2, 14.00
2, 12.00, 2, 13.50
2, 16.50, 2, 9.00
2, 11.00, 2, 12.50
2, 13.00, 2, 10.00
2, 13.50, 2, 12.00
2, 11.50, 2, 11.50
2, 15.50, 2, 9.50
2, 8.50, 2, 14.50
2, 12.50, 2, 11.00
2, 11.00, 2, 14.00
2, 13.00, 2, 11.50
2, 11.50, 2, 14.50
2, 12.00, 2, 12.00
2, 15.50, 2, 9.50
2, 12.50, 2, 11.00
2, 12.00, 2, 10.50
2, 13.50, 2, 10.50
2, 10.50, 2, 10.50
2, 15.00, 2, 10.50
2, 10.50, 2, 13.50
2, 9.00, 2, 13.50
2, 9.50, 2, 15.50
2, 15.00, 2, 10.50
2, 14.00, 2, 11.00
2, 11.50, 2, 11.50
2, 15.00, 2, 9.00
2, 11.00, 2, 12.50
2, 11.00, 2, 14.00
2, 16.00, 2, 8.50
2, 12.00, 2, 12.00
2, 11.00, 2, 14.00
2, 10.50, 2, 13.50
2, 9.50, 2, 12.50
2, 12.00, 2, 10.50
2, 13.00, 2, 11.50
